Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
46075,41,14,1618336.08,3,1,2,312,Lost
46076,8,26,2477200.57,5,5,4,554,Loyal
46077,87,18,1787734.6,2,2,2,222,Lost
46078,39,22,2408136.74,3,4,4,344,Lost
46079,166,17,2366564.6,1,2,4,124,Lost
46080,105,20,2271700.9,1,3,4,134,Lost
46081,53,22,1859412.49,3,4,2,342,Lost
46082,7,25,2299184.81,5,5,4,554,Loyal
46083,38,19,2559811.26,3,2,4,324,Lost
46084,213,20,1710987.5,1,3,2,132,Lost
46085,234,18,1668854.33,1,2,2,122,Lost
46086,80,14,959745.47,2,1,1,211,Lost
46087,112,25,2716587.0100000002,1,5,5,155,At Risk
46088,52,26,3212367.75,3,5,5,355,Lost
46089,97,29,2472961.89,1,5,4,154,At Risk
46090,26,13,1426442.28,4,1,1,411,New
46091,92,20,2164222.36,2,3,3,233,Lost
46092,8,24,2010769.82,5,4,3,543,Loyal
46093,28,20,1802633.93,4,3,2,432,New
46094,19,19,1709372.74,4,2,2,422,New
46095,56,25,2235947.25,2,5,4,254,At Risk
46096,114,21,2303907.3,1,3,4,134,Lost
46097,5,18,1403860.3599999999,5,2,1,521,New
46098,81,23,2601586.95,2,4,5,245,At Risk
46099,24,21,2423136.7,4,3,4,434,New
46100,5,23,1983068.11,5,4,3,543,Loyal
46101,151,17,1711965.93,1,2,2,122,Lost
46102,21,19,1704919.27,4,2,2,422,New
46103,59,17,1634498.23,2,2,2,222,Lost
46104,70,22,2457267.7600000002,2,4,4,244,At Risk
46105,73,26,2802724.8,2,5,5,255,At Risk
46106,26,17,1537906.1,4,2,1,421,New
46107,78,22,1763088.03,2,4,2,242,At Risk
46108,63,24,2449467.52,2,4,4,244,At Risk
46109,58,11,1295452.05,2,1,1,211,Lost
46110,31,22,2257436.99,4,4,4,444,Loyal
46111,103,17,1505131.74,1,2,1,121,Lost
46112,57,21,1981575.69,2,3,3,233,Lost
46113,75,17,2032601.62,2,2,3,223,Lost
46114,161,17,1553190.6300000001,1,2,2,122,Lost
46115,138,14,1530111.51,1,1,1,111,Lost
46116,28,29,3588461.08,4,5,5,455,Loyal
46117,3,18,2058458.58,5,2,3,523,New
46118,211,10,819275.44,1,1,1,111,Lost
46119,5,24,3175616.76,5,4,5,545,Loyal
46120,38,13,1440798.52,3,1,1,311,Lost
46121,235,24,3030601.53,1,4,5,145,At Risk
46122,33,20,1850688.75,3,3,2,332,Lost
46123,91,21,1730080.46,2,3,2,232,Lost
46124,80,22,2488548.96,2,4,4,244,At Risk
46125,164,23,2284784.41,1,4,4,144,At Risk
46126,43,21,2358119.38,3,3,4,334,Lost
46127,53,27,3455913.02,3,5,5,355,Lost
46128,44,23,2568365.05,3,4,4,344,Lost
46129,105,21,2237683.8,1,3,4,134,Lost
46130,58,21,1591207.59,2,3,2,232,Lost
46131,16,22,2038195.0499999998,4,4,3,443,Loyal
46132,276,17,1862153.61,1,2,2,122,Lost
46133,94,16,2168123.33,2,1,3,213,Lost
46134,80,22,2512058.74,2,4,4,244,At Risk
46135,60,17,1877996.44,2,2,3,223,Lost
46136,60,18,1834618.99,2,2,2,222,Lost
46137,22,22,2203629.66,4,4,4,444,Loyal
46138,67,14,1780060.68,2,1,2,212,Lost
46139,18,21,2106823.81,4,3,3,433,New
46140,156,19,1365464.43,1,2,1,121,Lost
46141,21,22,2752829.9699999997,4,4,5,445,Loyal
46142,12,24,3479939.61,5,4,5,545,Loyal
46143,33,32,3871487.89,3,5,5,355,Lost
46144,10,16,1194147.64,5,1,1,511,New
46145,65,18,1811739.24,2,2,2,222,Lost
46146,70,19,1987121.74,2,2,3,223,Lost
46147,86,21,1753123.38,2,3,2,232,Lost
46148,56,26,3221428.57,2,5,5,255,At Risk
46149,32,25,2721751.11,3,5,5,355,Lost
46150,2,15,1672250.46,5,1,2,512,New
46151,189,18,1384845.32,1,2,1,121,Lost
46152,184,12,1287773.36,1,1,1,111,Lost
46153,81,21,2196553.26,2,3,4,234,Lost
46154,95,20,2213324.2,2,3,4,234,Lost
46155,40,30,2859690.1,3,5,5,355,Lost
46156,13,16,2309026.55,5,1,4,514,New
46157,64,14,1513047.49,2,1,1,211,Lost
46158,64,21,2214858.92,2,3,4,234,Lost
46159,13,24,2571155.42,5,4,4,544,Loyal
46160,115,22,2388121.54,1,4,4,144,At Risk
46161,35,20,2102091.3,3,3,3,333,Lost
46162,16,21,1441888.61,4,3,1,431,New
46163,90,23,1576909.7,2,4,2,242,At Risk
46164,14,22,2780579.78,5,4,5,545,Loyal
46165,241,14,956715.99,1,1,1,111,Lost
46166,110,19,1958054.78,1,2,3,123,Lost
46167,108,18,1615433.38,1,2,2,122,Lost
46168,39,30,3298345.5700000003,3,5,5,355,Lost
46169,43,12,1489970.6099999999,3,1,1,311,Lost
46170,53,22,1779443.1199999999,3,4,2,342,Lost
46171,146,16,1691881.73,1,1,2,112,Lost
46172,211,21,2447352.43,1,3,4,134,Lost
46173,18,23,1864187.97,4,4,2,442,Loyal
46174,92,18,2085022.3199999998,2,2,3,223,Lost
46175,61,14,1505597.16,2,1,1,211,Lost
46176,211,15,1804407.51,1,1,2,112,Lost
46177,1,26,2718369.13,5,5,5,555,VIP
46178,10,21,2355801.33,5,3,4,534,New
46179,130,20,1812088.78,1,3,2,132,Lost
46180,10,22,2154284.96,5,4,3,543,Loyal
46181,33,16,1911188.42,3,1,3,313,Lost
46182,41,22,3056506.04,3,4,5,345,Lost
46183,7,18,1469316.6400000001,5,2,1,521,New
46184,22,23,2779574.54,4,4,5,445,Loyal
46185,177,24,2898247.43,1,4,5,145,At Risk
46186,10,27,3702651.7600000002,5,5,5,555,VIP
46187,19,24,2167420.32,4,4,3,443,Loyal
46188,94,26,1715945.8599999999,2,5,2,252,At Risk
46189,27,21,2558274.42,4,3,4,434,New
46190,86,20,2142325.05,2,3,3,233,Lost
46191,28,22,1819487.96,4,4,2,442,Loyal
46192,53,24,2293658.59,3,4,4,344,Lost
46193,4,25,3085629.73,5,5,5,555,VIP
46194,54,12,851745.3099999999,3,1,1,311,Lost
46195,14,13,1257941.68,5,1,1,511,New
46196,66,21,1647554.36,2,3,2,232,Lost
46197,58,22,2404601.54,2,4,4,244,At Risk
46198,71,19,1702460.02,2,2,2,222,Lost
46199,28,18,1691535.2,4,2,2,422,New
46200,53,22,1722289.1300000001,3,4,2,342,Lost
46201,155,19,2238946.23,1,2,4,124,Lost
46202,5,21,1578027.28,5,3,2,532,New
46203,20,18,1679584.22,4,2,2,422,New
46204,7,13,755073.19,5,1,1,511,New
46205,54,20,1883294.83,3,3,3,333,Lost
46206,16,23,2974264.32,4,4,5,445,Loyal
46207,4,14,1217391.27,5,1,1,511,New
46208,18,15,723362.1799999999,4,1,1,411,New
46209,185,10,672743.03,1,1,1,111,Lost
46210,141,14,1821784.53,1,1,2,112,Lost
46211,9,20,1817375.94,5,3,2,532,New
46212,45,20,2508618.03,3,3,4,334,Lost
46213,42,26,3103436.98,3,5,5,355,Lost
46214,4,18,1618677.73,5,2,2,522,New
46215,20,20,2057058.13,4,3,3,433,New
46216,133,18,1999583.1,1,2,3,123,Lost
46217,120,14,758674.78,1,1,1,111,Lost
46218,126,17,1498162.73,1,2,1,121,Lost
46219,21,17,1317634.58,4,2,1,421,New
46220,89,20,2357914.58,2,3,4,234,Lost
46221,111,16,1351908.47,1,1,1,111,Lost
46222,30,14,1605036.6,4,1,2,412,New
46223,31,18,1924478.65,4,2,3,423,New
46224,120,23,2001764.44,1,4,3,143,At Risk
46225,42,27,2486093.01,3,5,4,354,Lost
46226,77,18,2679076.96,2,2,5,225,Lost
46227,92,19,2188587.86,2,2,3,223,Lost
46228,56,16,1828510.92,2,1,2,212,Lost
46229,4,17,1374367.93,5,2,1,521,New
46230,10,19,2041432.21,5,2,3,523,New
46231,26,14,1365518.34,4,1,1,411,New
46232,60,19,1749755.34,2,2,2,222,Lost
46233,23,23,1814114.74,4,4,2,442,Loyal
46234,11,25,2304611.71,5,5,4,554,Loyal
46235,27,23,1919205.21,4,4,3,443,Loyal
46236,3,12,1231615.09,5,1,1,511,New
46237,86,18,1607703.95,2,2,2,222,Lost
46238,2,14,1525860.63,5,1,1,511,New
46239,187,11,1169025.85,1,1,1,111,Lost
46240,6,14,1375456.81,5,1,1,511,New
46241,6,22,2396835.05,5,4,4,544,Loyal
46242,23,18,1902694.87,4,2,3,423,New
46243,44,23,2596286.49,3,4,5,345,Lost
46244,93,17,1405266.85,2,2,1,221,Lost
46245,45,26,2331637.33,3,5,4,354,Lost
46246,47,14,1741772.22,3,1,2,312,Lost
46247,53,15,1069360.53,3,1,1,311,Lost
46248,13,24,3147180.96,5,4,5,545,Loyal
46249,9,21,1981154.92,5,3,3,533,New
46250,440,4,768967.85,1,1,1,111,Lost
46251,73,15,1418619.21,2,1,1,211,Lost
46252,88,16,1662091.24,2,1,2,212,Lost
46253,34,21,1952339.3900000001,3,3,3,333,Lost
46254,24,25,3912653.84,4,5,5,455,Loyal
46255,315,10,848019.9199999999,1,1,1,111,Lost
46256,27,16,1830914.94,4,1,2,412,New
46257,157,20,1447169.3900000001,1,3,1,131,Lost
46258,1,24,2692333.27,5,4,5,545,Loyal
46259,3,24,1935571.36,5,4,3,543,Loyal
46260,37,21,1691285.15,3,3,2,332,Lost
46261,119,19,1524460.1199999999,1,2,1,121,Lost
46262,28,21,2009046.58,4,3,3,433,New
46263,43,18,2067139.75,3,2,3,323,Lost
46264,78,11,1144222.57,2,1,1,211,Lost
46265,7,23,2233031.48,5,4,4,544,Loyal
46266,122,20,1833050.61,1,3,2,132,Lost
46267,150,24,3193698.36,1,4,5,145,At Risk
46268,38,22,2784804.56,3,4,5,345,Lost
46269,9,19,2047320.54,5,2,3,523,New
46270,8,21,1709797.38,5,3,2,532,New
46271,50,21,1971241.59,3,3,3,333,Lost
46272,31,20,1855665.0,4,3,2,432,New
46273,49,22,2135852.76,3,4,3,343,Lost
46274,64,17,1617955.48,2,2,2,222,Lost
46275,82,17,2582792.08,2,2,5,225,Lost
46276,74,16,1701724.68,2,1,2,212,Lost
46277,25,18,1175433.39,4,2,1,421,New
46278,26,27,2760799.92,4,5,5,455,Loyal
46279,17,16,1646608.62,4,1,2,412,New
46280,30,18,2087525.47,4,2,3,423,New
46281,194,20,1936241.25,1,3,3,133,Lost
46282,36,22,3270943.99,3,4,5,345,Lost
46283,123,21,2169308.09,1,3,3,133,Lost
46284,132,15,1281538.71,1,1,1,111,Lost
46285,155,19,2149763.49,1,2,3,123,Lost
46286,102,20,2509039.16,1,3,4,134,Lost
46287,77,19,2610058.27,2,2,5,225,Lost
46288,21,20,1777641.26,4,3,2,432,New
46289,4,22,2264536.68,5,4,4,544,Loyal
46290,33,22,2650482.36,3,4,5,345,Lost
46291,96,23,2495943.41,2,4,4,244,At Risk
46292,12,13,1360290.64,5,1,1,511,New
46293,23,26,2551061.63,4,5,4,454,Loyal
46294,8,18,1714918.4,5,2,2,522,New
46295,1,22,2916357.25,5,4,5,545,Loyal
46296,33,21,1398932.21,3,3,1,331,Lost
46297,32,18,2004078.92,3,2,3,323,Lost
46298,21,21,2350392.6,4,3,4,434,New
46299,96,19,1977494.19,2,2,3,223,Lost
46300,125,18,1760397.25,1,2,2,122,Lost
46301,87,16,1715561.3,2,1,2,212,Lost
46302,110,19,2003768.14,1,2,3,123,Lost
46303,13,26,2568510.35,5,5,4,554,Loyal
46304,36,19,1303428.56,3,2,1,321,Lost
46305,78,19,1726683.45,2,2,2,222,Lost
46306,55,13,1952780.25,3,1,3,313,Lost
46307,1,25,2770316.2,5,5,5,555,VIP
46308,38,20,2176270.71,3,3,3,333,Lost
46309,40,21,1719299.68,3,3,2,332,Lost
46310,60,21,2027602.52,2,3,3,233,Lost
46311,107,17,1974042.79,1,2,3,123,Lost
46312,29,31,2956409.11,4,5,5,455,Loyal
46313,84,18,1510901.48,2,2,1,221,Lost
46314,77,19,1881428.1400000001,2,2,3,223,Lost
46315,28,22,2131619.78,4,4,3,443,Loyal
46316,51,13,1359918.03,3,1,1,311,Lost
46317,143,14,1768547.6099999999,1,1,2,112,Lost
46318,1,25,2627407.58,5,5,5,555,VIP
46319,52,16,1487439.33,3,1,1,311,Lost
46320,66,17,1449643.93,2,2,1,221,Lost
46321,85,15,2162046.57,2,1,3,213,Lost
46322,25,22,2099343.5300000003,4,4,3,443,Loyal
46323,73,17,1593390.52,2,2,2,222,Lost
46324,40,13,1548793.8599999999,3,1,2,312,Lost
46325,113,16,1407343.8599999999,1,1,1,111,Lost
46326,5,28,2668212.58,5,5,5,555,VIP
46327,82,17,1713437.88,2,2,2,222,Lost
46328,28,20,2097537.31,4,3,3,433,New
46329,36,20,2818311.56,3,3,5,335,Lost
46330,29,18,2263183.2800000003,4,2,4,424,New
46331,43,17,1742896.98,3,2,2,322,Lost
46332,58,17,2198789.32,2,2,4,224,Lost
46333,67,14,961670.07,2,1,1,211,Lost
46334,54,18,1988560.3699999999,3,2,3,323,Lost
46335,73,15,1318628.67,2,1,1,211,Lost
46336,46,22,2612994.65,3,4,5,345,Lost
46337,33,19,1773201.1,3,2,2,322,Lost
46338,97,18,1961630.02,1,2,3,123,Lost
46339,37,28,2259905.42,3,5,4,354,Lost
46340,176,17,1546109.48,1,2,1,121,Lost
46341,141,13,1052677.67,1,1,1,111,Lost
46342,18,12,1241695.06,4,1,1,411,New
46343,26,25,1869596.29,4,5,2,452,Loyal
46344,3,22,3441995.19,5,4,5,545,Loyal
46345,8,18,1841320.0,5,2,2,522,New
46346,13,18,2079811.47,5,2,3,523,New
46347,17,19,1581729.14,4,2,2,422,New
46348,41,23,2013217.49,3,4,3,343,Lost
46349,16,20,1590837.1099999999,4,3,2,432,New
46350,57,12,1109903.35,2,1,1,211,Lost
46351,21,21,2785003.16,4,3,5,435,New
46352,57,19,2329201.69,2,2,4,224,Lost
46353,362,17,1811953.69,1,2,2,122,Lost
46354,202,16,2070323.07,1,1,3,113,Lost
46355,68,16,2061154.75,2,1,3,213,Lost
46356,68,21,2789969.27,2,3,5,235,Lost
46357,5,18,1714941.69,5,2,2,522,New
46358,14,15,1619282.85,5,1,2,512,New
46359,51,22,2494936.13,3,4,4,344,Lost
46360,9,20,2393146.19,5,3,4,534,New
46361,17,15,1432831.52,4,1,1,411,New
46362,69,21,1974918.53,2,3,3,233,Lost
46363,23,21,2224068.2800000003,4,3,4,434,New
46364,39,18,1351839.21,3,2,1,321,Lost
46365,9,20,2346526.93,5,3,4,534,New
46366,225,25,2182113.64,1,5,3,153,At Risk
46367,90,24,2965452.57,2,4,5,245,At Risk
46368,17,21,1999209.2,4,3,3,433,New
46369,119,22,2482056.57,1,4,4,144,At Risk
46370,16,21,2167386.87,4,3,3,433,New
46371,69,19,1357620.55,2,2,1,221,Lost
46372,29,21,2555423.52,4,3,4,434,New
46373,19,19,1698399.64,4,2,2,422,New
46374,137,20,2834604.24,1,3,5,135,Lost
46375,27,19,1962807.26,4,2,3,423,New
46376,16,26,2790379.94,4,5,5,455,Loyal
46377,6,19,2382817.19,5,2,4,524,New
46378,83,15,1571710.3299999998,2,1,2,212,Lost
46379,14,15,1579245.76,5,1,2,512,New
46380,14,16,2155731.65,5,1,3,513,New
46381,25,23,2276268.45,4,4,4,444,Loyal
46382,46,29,3000162.34,3,5,5,355,Lost
46383,177,20,2241209.37,1,3,4,134,Lost
46384,54,19,1428666.29,3,2,1,321,Lost
46385,55,24,3304806.19,3,4,5,345,Lost
46386,68,18,2244296.71,2,2,4,224,Lost
46387,11,23,2081432.82,5,4,3,543,Loyal
46388,21,17,1616335.25,4,2,2,422,New
46389,4,21,1506953.01,5,3,1,531,New
46390,11,28,2706479.81,5,5,5,555,VIP
46391,65,23,1861975.01,2,4,2,242,At Risk
46392,4,14,1017787.54,5,1,1,511,New
46393,136,21,1649380.79,1,3,2,132,Lost
46394,218,16,1825035.35,1,1,2,112,Lost
46395,6,19,1972242.43,5,2,3,523,New
46396,17,20,1925014.17,4,3,3,433,New
46397,49,20,2086316.3800000001,3,3,3,333,Lost
46398,35,21,1603486.31,3,3,2,332,Lost
46399,89,23,2480608.38,2,4,4,244,At Risk
46400,9,21,2181667.7,5,3,3,533,New
46401,6,19,2694127.05,5,2,5,525,New
46402,71,18,1624187.26,2,2,2,222,Lost
46403,52,16,1629782.97,3,1,2,312,Lost
46404,10,17,1925602.75,5,2,3,523,New
46405,12,21,1914682.94,5,3,3,533,New
46406,115,18,2066196.41,1,2,3,123,Lost
46407,1,23,2224481.45,5,4,4,544,Loyal
46408,11,29,2391910.12,5,5,4,554,Loyal
46409,47,11,1400640.0999999999,3,1,1,311,Lost
46410,55,22,1462213.07,3,4,1,341,Lost
46411,162,19,2047908.4,1,2,3,123,Lost
46412,23,19,2458383.18,4,2,4,424,New
46413,15,17,1453225.87,4,2,1,421,New
46414,123,16,1021072.1,1,1,1,111,Lost
46415,49,25,2383876.98,3,5,4,354,Lost
46416,143,18,1727848.23,1,2,2,122,Lost
46417,24,23,2209699.43,4,4,4,444,Loyal
46418,32,19,1960224.74,3,2,3,323,Lost
46419,36,21,2186620.96,3,3,3,333,Lost
46420,57,21,2555918.59,2,3,4,234,Lost
46421,3,24,1756381.98,5,4,2,542,Loyal
46422,44,27,3419283.55,3,5,5,355,Lost
46423,75,16,1764172.89,2,1,2,212,Lost
46424,78,20,1932631.03,2,3,3,233,Lost
46425,153,34,4169933.02,1,5,5,155,At Risk
46426,19,25,2941647.5700000003,4,5,5,455,Loyal
46427,195,12,1083383.5,1,1,1,111,Lost
46428,40,26,1705167.91,3,5,2,352,Lost
46429,22,13,1567593.54,4,1,2,412,New
46430,19,18,1354023.39,4,2,1,421,New
46431,1,19,1690172.51,5,2,2,522,New
46432,20,25,3101097.9,4,5,5,455,Loyal
46433,48,18,1800307.16,3,2,2,322,Lost
46434,33,28,2913207.96,3,5,5,355,Lost
46435,22,23,2506712.2600000002,4,4,4,444,Loyal
46436,187,21,1914136.59,1,3,3,133,Lost
46437,92,27,3666320.4699999997,2,5,5,255,At Risk
46438,98,25,3305493.67,1,5,5,155,At Risk
46439,107,16,2013282.41,1,1,3,113,Lost
46440,30,18,1965225.92,4,2,3,423,New
46441,15,21,1750528.66,4,3,2,432,New
46442,72,25,1853746.5,2,5,2,252,At Risk
46443,7,20,1895139.5699999998,5,3,3,533,New
46444,130,22,2300282.86,1,4,4,144,At Risk
46445,23,22,2076151.59,4,4,3,443,Loyal
46446,14,21,2487965.61,5,3,4,534,New
46447,72,22,2806475.78,2,4,5,245,At Risk
46448,32,26,2796637.2399999998,3,5,5,355,Lost
46449,46,14,1525002.79,3,1,1,311,Lost
46450,67,20,2029322.75,2,3,3,233,Lost
46451,14,20,1925492.18,5,3,3,533,New
46452,9,19,2450598.63,5,2,4,524,New
46453,196,15,1779012.15,1,1,2,112,Lost
46454,152,26,2800895.63,1,5,5,155,At Risk
46455,6,20,2094298.14,5,3,3,533,New
46456,3,26,2593894.04,5,5,5,555,VIP
46457,12,17,1439513.02,5,2,1,521,New
46458,13,32,3408141.63,5,5,5,555,VIP
46459,22,22,2006161.66,4,4,3,443,Loyal
46460,22,10,689102.0700000001,4,1,1,411,New
46461,52,29,3757950.49,3,5,5,355,Lost
46462,71,21,1179006.46,2,3,1,231,Lost
46463,24,17,1774241.93,4,2,2,422,New
46464,41,21,2477331.81,3,3,4,334,Lost
46465,232,10,854015.2,1,1,1,111,Lost
46466,94,20,1634815.41,2,3,2,232,Lost
46467,104,19,2210570.48,1,2,4,124,Lost
46468,36,26,2667033.32,3,5,5,355,Lost
46469,121,15,1323988.47,1,1,1,111,Lost
46470,92,19,2142040.35,2,2,3,223,Lost
46471,122,14,1717244.1,1,1,2,112,Lost
46472,97,15,1855016.33,1,1,2,112,Lost
46473,54,19,2077952.9200000002,3,2,3,323,Lost
46474,55,29,2397675.16,3,5,4,354,Lost
46475,16,24,2360927.2800000003,4,4,4,444,Loyal
46476,179,20,2534595.67,1,3,4,134,Lost
46477,54,22,1738616.22,3,4,2,342,Lost
46478,21,25,3231050.46,4,5,5,455,Loyal
46479,32,19,2398090.26,3,2,4,324,Lost
46480,144,22,1946901.3,1,4,3,143,At Risk
46481,109,15,1489360.73,1,1,1,111,Lost
46482,11,32,2660992.83,5,5,5,555,VIP
46483,36,17,1499310.97,3,2,1,321,Lost
46484,25,20,1699520.75,4,3,2,432,New
46485,18,12,1149514.07,4,1,1,411,New
46486,53,20,1614322.45,3,3,2,332,Lost
46487,40,20,1420689.01,3,3,1,331,Lost
46488,22,23,3527495.36,4,4,5,445,Loyal
46489,69,10,1405823.84,2,1,1,211,Lost
46490,65,22,2531417.71,2,4,4,244,At Risk
46491,190,21,2004307.12,1,3,3,133,Lost
46492,111,19,2226929.36,1,2,4,124,Lost
46493,141,18,2297459.09,1,2,4,124,Lost
46494,48,16,2325771.02,3,1,4,314,Lost
46495,4,17,1497949.58,5,2,1,521,New
46496,113,20,2637872.74,1,3,5,135,Lost
46497,60,17,1572046.35,2,2,2,222,Lost
46498,42,17,1537408.91,3,2,1,321,Lost
46499,48,26,3362918.72,3,5,5,355,Lost
46500,2,27,2948835.9699999997,5,5,5,555,VIP
46501,131,24,2952143.89,1,4,5,145,At Risk
46502,4,17,1665401.8,5,2,2,522,New
46503,69,16,1721606.25,2,1,2,212,Lost
46504,55,14,1341993.88,3,1,1,311,Lost
46505,76,25,2354234.15,2,5,4,254,At Risk
46506,111,21,2157815.77,1,3,3,133,Lost
46507,273,19,2448757.3,1,2,4,124,Lost
46508,50,11,650594.27,3,1,1,311,Lost
46509,74,18,1777133.22,2,2,2,222,Lost
46510,146,17,1540426.93,1,2,1,121,Lost
46511,9,22,2058278.65,5,4,3,543,Loyal
46512,15,21,2380903.11,4,3,4,434,New
46513,171,17,1433182.15,1,2,1,121,Lost
46514,164,18,1263013.29,1,2,1,121,Lost
46515,31,18,1902158.58,4,2,3,423,New
46516,44,16,1548354.6,3,1,2,312,Lost
46517,9,23,2928657.84,5,4,5,545,Loyal
46518,3,20,2315724.94,5,3,4,534,New
46519,121,25,3041463.58,1,5,5,155,At Risk
46520,75,20,2228631.81,2,3,4,234,Lost
46521,20,20,2444579.74,4,3,4,434,New
46522,118,12,1363403.43,1,1,1,111,Lost
46523,70,20,2077081.35,2,3,3,233,Lost
46524,5,18,1746488.3,5,2,2,522,New
46525,105,14,1210078.81,1,1,1,111,Lost
46526,11,19,1959887.37,5,2,3,523,New
46527,146,19,1466720.74,1,2,1,121,Lost
46528,13,24,2771619.85,5,4,5,545,Loyal
46529,89,23,1886347.1099999999,2,4,3,243,At Risk
46530,75,27,3441521.6100000003,2,5,5,255,At Risk
46531,23,19,2350847.84,4,2,4,424,New
46532,112,16,1986273.56,1,1,3,113,Lost
46533,115,16,1252583.05,1,1,1,111,Lost
46534,70,17,2087591.98,2,2,3,223,Lost
46535,28,24,2598927.43,4,4,5,445,Loyal
46536,33,24,2889848.29,3,4,5,345,Lost
46537,100,25,2303755.9699999997,1,5,4,154,At Risk
46538,33,23,2765957.45,3,4,5,345,Lost
46539,2,18,1835420.98,5,2,2,522,New
46540,16,30,3636344.46,4,5,5,455,Loyal
46541,52,17,1047620.33,3,2,1,321,Lost
46542,315,17,1672616.96,1,2,2,122,Lost
46543,25,18,1734172.37,4,2,2,422,New
46544,52,21,2055816.39,3,3,3,333,Lost
46545,11,30,2958448.22,5,5,5,555,VIP
46546,40,24,1623734.86,3,4,2,342,Lost
46547,53,16,1156759.48,3,1,1,311,Lost
46548,8,25,2315947.67,5,5,4,554,Loyal
46549,17,22,1506969.2,4,4,1,441,Loyal
46550,27,18,1813182.65,4,2,2,422,New
46551,39,23,2865071.37,3,4,5,345,Lost
46552,11,22,2866431.29,5,4,5,545,Loyal
46553,65,11,1488478.84,2,1,1,211,Lost
46554,13,24,2702564.44,5,4,5,545,Loyal
46555,9,22,1781929.29,5,4,2,542,Loyal
46556,31,23,2279130.49,4,4,4,444,Loyal
46557,46,18,1671861.35,3,2,2,322,Lost
46558,45,16,1782813.32,3,1,2,312,Lost
46559,126,26,2538595.45,1,5,4,154,At Risk
46560,15,18,1657643.19,4,2,2,422,New
46561,88,21,2163675.2,2,3,3,233,Lost
46562,34,23,2755405.02,3,4,5,345,Lost
46563,22,16,1522779.18,4,1,1,411,New
46564,9,27,2291991.7,5,5,4,554,Loyal
46565,36,31,3356007.12,3,5,5,355,Lost
46566,179,14,1494950.81,1,1,1,111,Lost
46567,9,27,2119569.27,5,5,3,553,Loyal
46568,59,15,1564532.13,2,1,2,212,Lost
46569,18,22,2795764.75,4,4,5,445,Loyal
46570,49,21,1777436.19,3,3,2,332,Lost
46571,46,24,2030405.48,3,4,3,343,Lost
46572,6,24,2688467.41,5,4,5,545,Loyal
46573,65,14,1746223.46,2,1,2,212,Lost
46574,46,20,1874707.81,3,3,2,332,Lost
46575,34,21,1861259.68,3,3,2,332,Lost
46576,127,18,1761816.6199999999,1,2,2,122,Lost
46577,26,22,2246692.19,4,4,4,444,Loyal
46578,83,21,2397192.77,2,3,4,234,Lost
46579,116,15,1693414.94,1,1,2,112,Lost
46580,239,15,1124536.93,1,1,1,111,Lost
46581,98,16,1311924.6400000001,1,1,1,111,Lost
46582,16,22,2900456.16,4,4,5,445,Loyal
46583,162,23,1991007.34,1,4,3,143,At Risk
46584,63,19,2087116.8699999999,2,2,3,223,Lost
46585,29,19,1314931.05,4,2,1,421,New
46586,17,20,1460867.17,4,3,1,431,New
46587,6,21,2558456.51,5,3,4,534,New
46588,73,14,1478263.93,2,1,1,211,Lost
46589,113,19,1799873.6300000001,1,2,2,122,Lost
46590,81,19,2083638.69,2,2,3,223,Lost
46591,78,25,2346523.96,2,5,4,254,At Risk
46592,10,14,1725650.33,5,1,2,512,New
46593,59,23,2138319.13,2,4,3,243,At Risk
46594,22,24,2289037.32,4,4,4,444,Loyal
46595,45,23,1856964.9,3,4,2,342,Lost
46596,5,19,1979215.8399999999,5,2,3,523,New
46597,30,19,1887596.9300000002,4,2,3,423,New
46598,51,18,1941996.19,3,2,3,323,Lost
46599,58,18,2320507.71,2,2,4,224,Lost
46600,2,15,1295764.15,5,1,1,511,New
46601,27,22,1829234.47,4,4,2,442,Loyal
46602,33,25,3588837.11,3,5,5,355,Lost
46603,164,23,1885369.48,1,4,3,143,At Risk
46604,170,25,2479296.0,1,5,4,154,At Risk
46605,40,26,2486110.09,3,5,4,354,Lost
46606,5,13,2261431.01,5,1,4,514,New
46607,114,27,3015561.93,1,5,5,155,At Risk
46608,7,24,2479401.83,5,4,4,544,Loyal
46609,90,19,2055944.62,2,2,3,223,Lost
46610,4,26,2550594.2199999997,5,5,4,554,Loyal
46611,141,19,1853065.5,1,2,2,122,Lost
46612,42,19,2083065.6800000002,3,2,3,323,Lost
46613,18,22,1689145.13,4,4,2,442,Loyal
46614,43,16,1837724.68,3,1,2,312,Lost
46615,39,23,1805106.01,3,4,2,342,Lost
46616,17,24,2274396.06,4,4,4,444,Loyal
46617,156,22,2224125.29,1,4,4,144,At Risk
46618,18,24,2964587.56,4,4,5,445,Loyal
46619,15,14,1145726.4,4,1,1,411,New
46620,15,22,1787413.51,4,4,2,442,Loyal
46621,101,20,2255627.41,1,3,4,134,Lost
46622,94,17,1450306.87,2,2,1,221,Lost
46623,74,20,2457862.26,2,3,4,234,Lost
46624,25,25,2248602.54,4,5,4,454,Loyal
46625,64,23,2146240.61,2,4,3,243,At Risk
46626,80,20,1136682.34,2,3,1,231,Lost
46627,46,16,1544710.6,3,1,1,311,Lost
46628,64,21,1878642.4,2,3,3,233,Lost
46629,25,24,2116978.0900000003,4,4,3,443,Loyal
46630,33,20,2245800.13,3,3,4,334,Lost
